Opportunity_ID,Industry,Deal_Size,Sales_Cycle_Days,Status,Close_Date
OPP-5556,Finance,18000000.0,72.0,Won,2026-04-05 06:21:57.863572720
OPP-5557,Finance,138482.94,80.0,Lost,2026-04-05 12:38:10.058011600
OPP-5558,Manufacturing,127099.36,87.0,Lost,2026-04-05 18:54:22.252450496
OPP-5559,Manufacturing,28974.73,74.0,Lost,2026-04-06 01:10:34.446889376
OPP-5560,Retail,34460.68,82.0,Won,2026-04-06 07:26:46.641328272
OPP-5561,IT_Tech,31838.11,79.0,Lost,2026-04-06 13:42:58.835767152
OPP-5562,Manufacturing,18284.25,77.0,Lost,2026-04-06 19:59:11.030206048
OPP-5563,IT_Tech,31169.14,88.0,Lost,2026-04-07 02:15:23.224644928
OPP-5564,IT_Tech,61334.76,87.0,Won,2026-04-07 08:31:35.419083808
OPP-5565,Manufacturing,23882.75,68.0,Lost,2026-04-07 14:47:47.613522704
OPP-5566,IT_Tech,26898.63,57.0,Won,2026-04-07 21:03:59.807961584
OPP-5567,IT_Tech,48862.71,95.0,Lost,2026-04-08 03:20:12.002400480
OPP-5568,IT_Tech,36371.11,70.0,Won,2026-04-08 09:36:24.196839360
OPP-5569,Manufacturing,48645.35,69.0,Lost,2026-04-08 15:52:36.391278256
OPP-5570,Finance,84347.27,58.0,Lost,2026-04-08 22:08:48.585717136
OPP-5571,Finance,97516.34,84.0,Lost,2026-04-09 04:25:00.780156032
OPP-5572,IT_Tech,29256.28,73.0,Won,2026-04-09 10:41:12.974594912
OPP-5573,Retail,15000.9,49.0,Won,2026-04-09 16:57:25.169033808
OPP-5574,Retail,8402.74,68.0,Won,2026-04-09 23:13:37.363472688
OPP-5575,health-care,158428.74,77.0,Lost,2026-04-10 05:29:49.557911584
OPP-5576,health-care,49982.85,108.0,Won,2026-04-10 11:46:01.752350464
OPP-5577,IT_Tech,,70.0,Lost,2026-04-10 18:02:13.946789360
OPP-5578,Manufacturing,32312.08,67.0,Won,2026-04-11 00:18:26.141228240
OPP-5579,Finance,82553.3,68.0,Lost,2026-04-11 06:34:38.335667136
OPP-5580,Manufacturing,28353.84,87.0,Lost,2026-04-11 12:50:50.530106016
OPP-5581,health-care,39751.5,69.0,Lost,2026-04-11 19:07:02.724544912
OPP-5582,Retail,5583.77,51.0,Lost,2026-04-12 01:23:14.918983792
OPP-5583,Retail,7882.01,71.0,Won,2026-04-12 07:39:27.113422688
OPP-5584,Finance,60213.67,60.0,Lost,2026-04-12 13:55:39.307861568
OPP-5585,Manufacturing,40373.93,81.0,Won,2026-04-12 20:11:51.502300464
OPP-5586,health-care,134084.78,104.0,Lost,2026-04-13 02:28:03.696739344
OPP-5587,IT_Tech,29060.1,78.0,Lost,2026-04-13 08:44:15.891178240
OPP-5588,Finance,43080.41,82.0,Lost,2026-04-13 15:00:28.085617120
OPP-5589,Retail,,71.0,Won,2026-04-13 21:16:40.280056016
OPP-5590,Finance,97541.98,100.0,Lost,2026-04-14 03:32:52.474494896
OPP-5591,IT_Tech,72518.52,92.0,Lost,2026-04-14 09:49:04.668933792
OPP-5592,Finance,156341.53,88.0,Lost,2026-04-14 16:05:16.863372672
OPP-5593,health-care,111967.02,92.0,Won,2026-04-14 22:21:29.057811568
OPP-5594,health-care,107272.33,70.0,Lost,2026-04-15 04:37:41.252250448
OPP-5595,Finance,202516.02,94.0,Lost,2026-04-15 10:53:53.446689344
OPP-5596,Retail,15772.78,55.0,Won,2026-04-15 17:10:05.641128224
OPP-5597,IT_Tech,50164.6,71.0,Lost,2026-04-15 23:26:17.835567120
OPP-5598,health-care,60326.68,40.0,Won,2026-04-16 05:42:30.030006000
OPP-5599,IT_Tech,18379.26,73.0,Won,2026-04-16 11:58:42.224444896
OPP-5600,IT_Tech,25798.6,63.0,Lost,2026-04-16 18:14:54.418883776
OPP-5601,Retail,13298.69,79.0,Won,2026-04-17 00:31:06.613322656
OPP-5602,Manufacturing,37436.17,78.0,Won,2026-04-17 06:47:18.807761552
OPP-5603,health-care,232296.89,99.0,Lost,2026-04-17 13:03:31.002200432
OPP-5604,Retail,13913.83,53.0,Lost,2026-04-17 19:19:43.196639328
OPP-5605,Manufacturing,65474.87,90.0,Lost,2026-04-18 01:35:55.391078208
OPP-5606,Retail,10747.85,90.0,Won,2026-04-18 07:52:07.585517104
OPP-5607,IT_Tech,31075.1,81.0,Won,2026-04-18 14:08:19.779955984
OPP-5608,Manufacturing,18685.37,78.0,Lost,2026-04-18 20:24:31.974394880
OPP-5609,health-care,46845.17,77.0,Lost,2026-04-19 02:40:44.168833760
OPP-5610,health-care,100326.87,74.0,Lost,2026-04-19 08:56:56.363272656
OPP-5611,IT_Tech,36453.04,82.0,Lost,2026-04-19 15:13:08.557711536
OPP-5612,health-care,128767.43,64.0,Lost,2026-04-19 21:29:20.752150432
OPP-5613,IT_Tech,39760.41,69.0,Won,2026-04-20 03:45:32.946589312
OPP-5614,IT_Tech,30447.93,51.0,Lost,2026-04-20 10:01:45.141028208
OPP-5615,health-care,265395.94,78.0,Lost,2026-04-20 16:17:57.335467088
OPP-5616,Retail,12746.96,73.0,Won,2026-04-20 22:34:09.529905984
OPP-5617,Manufacturing,64958.28,83.0,Lost,2026-04-21 04:50:21.724344864
OPP-5618,health-care,57484.72,77.0,Lost,2026-04-21 11:06:33.918783760
OPP-5619,Manufacturing,51782.1,78.0,Lost,2026-04-21 17:22:46.113222640
OPP-5620,Manufacturing,57757.46,54.0,Won,2026-04-21 23:38:58.307661536
OPP-5621,Retail,14827.61,62.0,Lost,2026-04-22 05:55:10.502100416
OPP-5622,IT_Tech,11189.81,57.0,Won,2026-04-22 12:11:22.696539312
OPP-5623,Finance,73935.73,70.0,Lost,2026-04-22 18:27:34.890978192
OPP-5624,Manufacturing,67186.66,85.0,Lost,2026-04-23 00:43:47.085417088
OPP-5625,Finance,100356.94,70.0,Lost,2026-04-23 06:59:59.279855968
OPP-5626,health-care,95559.4,73.0,Lost,2026-04-23 13:16:11.474294864
OPP-5627,Finance,26020.65,46.0,Won,2026-04-23 19:32:23.668733744
OPP-5628,Finance,47464.01,71.0,Lost,2026-04-24 01:48:35.863172640
OPP-5629,Finance,93602.71,67.0,Lost,2026-04-24 08:04:48.057611520
OPP-5630,IT_Tech,44586.73,75.0,Lost,2026-04-24 14:21:00.252050416
OPP-5631,health-care,151569.58,72.0,Lost,2026-04-24 20:37:12.446489296
OPP-5632,Retail,12426.25,67.0,Lost,2026-04-25 02:53:24.640928192
OPP-5633,Manufacturing,44485.21,73.0,Won,2026-04-25 09:09:36.835367072
OPP-5634,IT_Tech,36614.04,93.0,Won,2026-04-25 15:25:49.029805968
OPP-5635,Manufacturing,22170.74,76.0,Lost,2026-04-25 21:42:01.224244848
OPP-5636,health-care,18892.59,46.0,Won,2026-04-26 03:58:13.418683728
OPP-5637,Finance,94712.93,65.0,Won,2026-04-26 10:14:25.613122624
OPP-5638,Retail,14573.7,67.0,Won,2026-04-26 16:30:37.807561504
OPP-5639,Retail,9807.6,53.0,Won,2026-04-26 22:46:50.002000400
OPP-5640,Manufacturing,,32.0,Lost,2026-04-27 05:03:02.196439280
OPP-5641,health-care,106707.18,97.0,Lost,2026-04-27 11:19:14.390878176
OPP-5642,Manufacturing,31794.23,81.0,Won,2026-04-27 17:35:26.585317056
OPP-5643,IT_Tech,47975.1,81.0,Lost,2026-04-27 23:51:38.779755952
OPP-5644,Retail,33928.96,65.0,Won,2026-04-28 06:07:50.974194832
OPP-5645,Retail,4579.22,64.0,Lost,2026-04-28 12:24:03.168633728
OPP-5646,Finance,48061.63,67.0,Lost,2026-04-28 18:40:15.363072608
OPP-5647,IT_Tech,32705.95,75.0,Lost,2026-04-29 00:56:27.557511504
OPP-5648,Manufacturing,75162.9,67.0,Lost,2026-04-29 07:12:39.751950384
OPP-5649,IT_Tech,16023.29,85.0,Won,2026-04-29 13:28:51.946389280
OPP-5650,IT_Tech,95600.23,61.0,Lost,2026-04-29 19:45:04.140828160
OPP-5651,Retail,14298.76,81.0,Won,2026-04-30 02:01:16.335267056
OPP-5652,health-care,69037.12,78.0,Lost,2026-04-30 08:17:28.529705936
OPP-5653,Retail,12100.11,59.0,Won,2026-04-30 14:33:40.724144832
OPP-5654,health-care,56288.31,78.0,Lost,2026-04-30 20:49:52.918583712
OPP-5655,IT_Tech,61332.08,85.0,Lost,2026-05-01 03:06:05.113022608
OPP-5656,Retail,7830.17,79.0,Won,2026-05-01 09:22:17.307461488
OPP-5657,Finance,89971.52,83.0,Lost,2026-05-01 15:38:29.501900384
OPP-5658,IT_Tech,29968.71,61.0,Lost,2026-05-01 21:54:41.696339264
OPP-5659,Retail,9126.46,64.0,Won,2026-05-02 04:10:53.890778160
OPP-5660,Finance,345098.48,111.0,Lost,2026-05-02 10:27:06.085217040
OPP-5661,Finance,94035.76,96.0,Lost,2026-05-02 16:43:18.279655936
OPP-5662,health-care,105657.64,91.0,Lost,2026-05-02 22:59:30.474094816
OPP-5663,Retail,23597.32,80.0,Won,2026-05-03 05:15:42.668533712
OPP-5664,Retail,6563.8,69.0,Won,2026-05-03 11:31:54.862972592
OPP-5665,Retail,32085.07,86.0,Lost,2026-05-03 17:48:07.057411488
OPP-5666,IT_Tech,10358.07,59.0,Won,2026-05-04 00:04:19.251850368
OPP-5667,Retail,9096.24,47.0,Won,2026-05-04 06:20:31.446289264
OPP-5668,Finance,55524.58,77.0,Lost,2026-05-04 12:36:43.640728144
OPP-5669,Finance,103676.84,71.0,Lost,2026-05-04 18:52:55.835167040
OPP-5670,health-care,83385.6,66.0,Lost,2026-05-05 01:09:08.029605920
OPP-5671,Manufacturing,33409.4,64.0,Won,2026-05-05 07:25:20.224044800
OPP-5672,Retail,13279.83,96.0,Won,2026-05-05 13:41:32.418483696
OPP-5673,IT_Tech,22269.84,71.0,Lost,2026-05-05 19:57:44.612922576
OPP-5674,health-care,29782.03,76.0,Lost,2026-05-06 02:13:56.807361472
OPP-5675,Manufacturing,52221.83,61.0,Won,2026-05-06 08:30:09.001800352
OPP-5676,IT_Tech,51372.23,53.0,Won,2026-05-06 14:46:21.196239248
OPP-5677,Manufacturing,80197.47,69.0,Lost,2026-05-06 21:02:33.390678128
OPP-5678,Finance,45523.76,92.0,Lost,2026-05-07 03:18:45.585117024
OPP-5679,Finance,110822.95,85.0,Lost,2026-05-07 09:34:57.779555904
OPP-5680,IT_Tech,31512.72,79.0,Lost,2026-05-07 15:51:09.973994800
OPP-5681,IT_Tech,65856.77,86.0,Won,2026-05-07 22:07:22.168433680
OPP-5682,Manufacturing,60535.27,69.0,Lost,2026-05-08 04:23:34.362872576
OPP-5683,IT_Tech,40360.41,90.0,Lost,2026-05-08 10:39:46.557311456
OPP-5684,Retail,11273.78,,Won,2026-05-08 16:55:58.751750352
OPP-5685,health-care,130165.15,99.0,Lost,2026-05-08 23:12:10.946189232
OPP-5686,IT_Tech,50184.04,81.0,Lost,2026-05-09 05:28:23.140628128
OPP-5687,IT_Tech,25790.97,49.0,Lost,2026-05-09 11:44:35.335067008
OPP-5688,Finance,32968.93,63.0,Won,2026-05-09 18:00:47.529505904
OPP-5689,Manufacturing,31436.77,51.0,Won,2026-05-10 00:16:59.723944784
OPP-5690,health-care,181543.09,98.0,Lost,2026-05-10 06:33:11.918383680
OPP-5691,health-care,145494.32,82.0,Lost,2026-05-10 12:49:24.112822560
OPP-5692,health-care,37519.03,46.0,Won,2026-05-10 19:05:36.307261456
OPP-5693,Finance,36291.74,78.0,Lost,2026-05-11 01:21:48.501700336
OPP-5694,health-care,157127.1,77.0,Lost,2026-05-11 07:38:00.696139232
OPP-5695,Manufacturing,20582.2,51.0,Lost,2026-05-11 13:54:12.890578112
OPP-5696,Finance,99267.87,100.0,Lost,2026-05-11 20:10:25.085017008
OPP-5697,Finance,50531.76,77.0,Lost,2026-05-12 02:26:37.279455888
OPP-5698,IT_Tech,81513.38,75.0,Lost,2026-05-12 08:42:49.473894784
OPP-5699,Manufacturing,24705.66,66.0,Won,2026-05-12 14:59:01.668333664
OPP-5700,IT_Tech,,59.0,Lost,2026-05-12 21:15:13.862772560
OPP-5701,IT_Tech,39832.14,58.0,Won,2026-05-13 03:31:26.057211440
OPP-5702,Finance,85077.42,94.0,Lost,2026-05-13 09:47:38.251650336
OPP-5703,Finance,,64.0,Won,2026-05-13 16:03:50.446089216
OPP-5704,health-care,19501.6,69.0,Won,2026-05-13 22:20:02.640528112
OPP-5705,health-care,64065.45,52.0,Lost,2026-05-14 04:36:14.834966992
OPP-5706,Retail,15115.15,51.0,Lost,2026-05-14 10:52:27.029405888
OPP-5707,IT_Tech,20689.9,76.0,Lost,2026-05-14 17:08:39.223844768
OPP-5708,Retail,7751.59,67.0,Won,2026-05-14 23:24:51.418283648
OPP-5709,Finance,102424.74,101.0,Lost,2026-05-15 05:41:03.612722544
OPP-5710,health-care,102509.7,96.0,Lost,2026-05-15 11:57:15.807161424
OPP-5711,health-care,67329.61,75.0,Won,2026-05-15 18:13:28.001600320
OPP-5712,IT_Tech,53642.71,81.0,Lost,2026-05-16 00:29:40.196039200
OPP-5713,Retail,7427.16,58.0,Won,2026-05-16 06:45:52.390478096
OPP-5714,Finance,59067.67,101.0,Won,2026-05-16 13:02:04.584916976
OPP-5715,health-care,196560.7,99.0,Lost,2026-05-16 19:18:16.779355872
OPP-5716,Finance,,80.0,Lost,2026-05-17 01:34:28.973794752
OPP-5717,Manufacturing,38683.03,76.0,Lost,2026-05-17 07:50:41.168233648
OPP-5718,health-care,291725.32,105.0,Lost,2026-05-17 14:06:53.362672528
OPP-5719,Manufacturing,18039.68,75.0,Lost,2026-05-17 20:23:05.557111424
OPP-5720,health-care,117931.38,100.0,Won,2026-05-18 02:39:17.751550304
OPP-5721,IT_Tech,83449.18,53.0,Lost,2026-05-18 08:55:29.945989200
OPP-5722,IT_Tech,30870.95,77.0,Lost,2026-05-18 15:11:42.140428080
OPP-5723,health-care,122489.24,75.0,Lost,2026-05-18 21:27:54.334866976
OPP-5724,IT_Tech,22225.38,91.0,Won,2026-05-19 03:44:06.529305856
OPP-5725,IT_Tech,25761.43,89.0,Won,2026-05-19 10:00:18.723744752
OPP-5726,Manufacturing,44023.69,75.0,Won,2026-05-19 16:16:30.918183632
OPP-5727,Retail,19916.09,87.0,Lost,2026-05-19 22:32:43.112622528
OPP-5728,Retail,23399.46,91.0,Won,2026-05-20 04:48:55.307061408
OPP-5729,IT_Tech,79603.58,79.0,Won,2026-05-20 11:05:07.501500304
OPP-5730,IT_Tech,35111.24,102.0,Lost,2026-05-20 17:21:19.695939184
OPP-5731,IT_Tech,65960.14,77.0,Won,2026-05-20 23:37:31.890378080
OPP-5732,Retail,11258.15,62.0,Lost,2026-05-21 05:53:44.084816960
OPP-5733,Manufacturing,57013.63,87.0,Won,2026-05-21 12:09:56.279255856
OPP-5734,health-care,82825.67,75.0,Won,2026-05-21 18:26:08.473694736
OPP-5735,IT_Tech,45380.55,76.0,Lost,2026-05-22 00:42:20.668133632
OPP-5736,Finance,94287.58,97.0,Lost,2026-05-22 06:58:32.862572512
OPP-5737,health-care,27922.19,71.0,Won,2026-05-22 13:14:45.057011408
OPP-5738,health-care,37254.46,53.0,Won,2026-05-22 19:30:57.251450288
OPP-5739,Finance,77771.08,83.0,Lost,2026-05-23 01:47:09.445889184
OPP-5740,Retail,5746.58,52.0,Lost,2026-05-23 08:03:21.640328064
OPP-5741,IT_Tech,55028.45,86.0,Won,2026-05-23 14:19:33.834766960
OPP-5742,IT_Tech,56149.78,84.0,Lost,2026-05-23 20:35:46.029205840
OPP-5743,Manufacturing,42769.7,92.0,Lost,2026-05-24 02:51:58.223644720
OPP-5744,IT_Tech,20731.99,80.0,Won,2026-05-24 09:08:10.418083616
OPP-5745,IT_Tech,72407.81,91.0,Won,2026-05-24 15:24:22.612522496
OPP-5746,IT_Tech,100569.6,72.0,Lost,2026-05-24 21:40:34.806961392
OPP-5747,IT_Tech,39086.73,83.0,Won,2026-05-25 03:56:47.001400272
OPP-5748,health-care,99341.75,104.0,Lost,2026-05-25 10:12:59.195839168
OPP-5749,Retail,14777.62,58.0,Won,2026-05-25 16:29:11.390278048
OPP-5750,health-care,100531.01,102.0,Lost,2026-05-25 22:45:23.584716944
OPP-5751,health-care,68068.15,71.0,Lost,2026-05-26 05:01:35.779155824
OPP-5752,Finance,71629.44,68.0,Won,2026-05-26 11:17:47.973594720
OPP-5753,Finance,125923.59,85.0,Lost,2026-05-26 17:34:00.168033600
OPP-5754,Manufacturing,117337.78,90.0,Lost,2026-05-26 23:50:12.362472496
OPP-5755,Manufacturing,18033.1,,Won,2026-05-27 06:06:24.556911376
OPP-5756,IT_Tech,,61.0,Lost,2026-05-27 12:22:36.751350272
OPP-5757,Retail,7403.96,67.0,Won,2026-05-27 18:38:48.945789152
OPP-5758,health-care,190082.78,76.0,Lost,2026-05-28 00:55:01.140228048
OPP-5759,Manufacturing,,53.0,Won,2026-05-28 07:11:13.334666928
OPP-5760,health-care,30763.36,61.0,Lost,2026-05-28 13:27:25.529105824
OPP-5761,Manufacturing,49965.77,66.0,Lost,2026-05-28 19:43:37.723544704
OPP-5762,Retail,31957.29,78.0,Won,2026-05-29 01:59:49.917983600
OPP-5763,IT_Tech,50604.66,89.0,Lost,2026-05-29 08:16:02.112422480
OPP-5764,Finance,82692.05,61.0,Won,2026-05-29 14:32:14.306861376
OPP-5765,Manufacturing,44559.05,79.0,Lost,2026-05-29 20:48:26.501300256
OPP-5766,Manufacturing,73675.11,64.0,Lost,2026-05-30 03:04:38.695739152
OPP-5767,IT_Tech,,77.0,Won,2026-05-30 09:20:50.890178032
OPP-5768,Retail,12633.11,58.0,Won,2026-05-30 15:37:03.084616928
OPP-5769,health-care,55736.24,63.0,Won,2026-05-30 21:53:15.279055808
OPP-5770,IT_Tech,20253.19,79.0,Won,2026-05-31 04:09:27.473494704
OPP-5771,health-care,60052.52,69.0,Lost,2026-05-31 10:25:39.667933584
OPP-5772,IT_Tech,63187.42,73.0,Lost,2026-05-31 16:41:51.862372480
OPP-5773,Retail,17735.1,41.0,Won,2026-05-31 22:58:04.056811360
OPP-5774,health-care,107644.17,92.0,Lost,2026-06-01 05:14:16.251250256
OPP-5775,Retail,14374.88,76.0,Won,2026-06-01 11:30:28.445689136
OPP-5776,IT_Tech,47177.01,75.0,Won,2026-06-01 17:46:40.640128032
OPP-5777,health-care,45235.88,56.0,Won,2026-06-02 00:02:52.834566912
OPP-5778,IT_Tech,31108.77,86.0,Won,2026-06-02 06:19:05.029005808
OPP-5779,IT_Tech,,66.0,Lost,2026-06-02 12:35:17.223444688
OPP-5780,IT_Tech,41720.92,69.0,Lost,2026-06-02 18:51:29.417883568
OPP-5781,IT_Tech,42620.64,102.0,Lost,2026-06-03 01:07:41.612322464
OPP-5782,Finance,67305.61,,Won,2026-06-03 07:23:53.806761344
OPP-5783,IT_Tech,30070.15,81.0,Lost,2026-06-03 13:40:06.001200240
OPP-5784,health-care,486339.77,98.0,Lost,2026-06-03 19:56:18.195639120
OPP-5785,health-care,126004.43,86.0,Lost,2026-06-04 02:12:30.390078016
OPP-5786,Manufacturing,44648.4,78.0,Won,2026-06-04 08:28:42.584516896
OPP-5787,Manufacturing,32318.52,77.0,Lost,2026-06-04 14:44:54.778955792
OPP-5788,health-care,55785.47,79.0,Lost,2026-06-04 21:01:06.973394672
OPP-5789,health-care,67610.57,77.0,Won,2026-06-05 03:17:19.167833568
OPP-5790,IT_Tech,42041.58,92.0,Won,2026-06-05 09:33:31.362272448
OPP-5791,Manufacturing,14182.76,51.0,Won,2026-06-05 15:49:43.556711344
OPP-5792,IT_Tech,16569.27,80.0,Lost,2026-06-05 22:05:55.751150224
OPP-5793,IT_Tech,26411.61,81.0,Lost,2026-06-06 04:22:07.945589120
OPP-5794,IT_Tech,40278.36,82.0,Won,2026-06-06 10:38:20.140028000
OPP-5795,health-care,63350.38,90.0,Lost,2026-06-06 16:54:32.334466896
OPP-5796,IT_Tech,76043.48,77.0,Lost,2026-06-06 23:10:44.528905776
OPP-5797,Retail,6366.48,38.0,Lost,2026-06-07 05:26:56.723344672
OPP-5798,IT_Tech,24942.47,70.0,Lost,2026-06-07 11:43:08.917783552
OPP-5799,Finance,182053.35,72.0,Lost,2026-06-07 17:59:21.112222448
OPP-5800,IT_Tech,38776.11,65.0,Won,2026-06-08 00:15:33.306661328
OPP-5801,IT_Tech,56524.04,61.0,Lost,2026-06-08 06:31:45.501100224
OPP-5802,Manufacturing,101277.9,74.0,Lost,2026-06-08 12:47:57.695539104
OPP-5803,IT_Tech,25670.5,63.0,Lost,2026-06-08 19:04:09.889978000
OPP-5804,Retail,12712.52,37.0,Won,2026-06-09 01:20:22.084416880
OPP-5805,Finance,62102.64,85.0,Lost,2026-06-09 07:36:34.278855776
OPP-5806,IT_Tech,13666.51,,Lost,2026-06-09 13:52:46.473294656
OPP-5807,Manufacturing,31094.98,79.0,Won,2026-06-09 20:08:58.667733552
OPP-5808,IT_Tech,56417.3,74.0,Lost,2026-06-10 02:25:10.862172432
OPP-5809,Manufacturing,47586.04,,Won,2026-06-10 08:41:23.056611328
OPP-5810,IT_Tech,49490.78,70.0,Lost,2026-06-10 14:57:35.251050208
OPP-5811,Manufacturing,30098.95,73.0,Lost,2026-06-10 21:13:47.445489104
OPP-5812,IT_Tech,26159.07,70.0,Won,2026-06-11 03:29:59.639927984
OPP-5813,Finance,156616.18,73.0,Lost,2026-06-11 09:46:11.834366880
OPP-5814,Retail,10418.53,84.0,Won,2026-06-11 16:02:24.028805760
OPP-5815,Manufacturing,42067.93,56.0,Lost,2026-06-11 22:18:36.223244640
OPP-5816,Manufacturing,39405.76,82.0,Lost,2026-06-12 04:34:48.417683536
OPP-5817,Retail,27746.32,70.0,Won,2026-06-12 10:51:00.612122416
OPP-5818,Manufacturing,59024.4,99.0,Lost,2026-06-12 17:07:12.806561312
OPP-5819,IT_Tech,19003.35,73.0,Won,2026-06-12 23:23:25.001000192
OPP-5820,IT_Tech,20054.79,65.0,Won,2026-06-13 05:39:37.195439088
OPP-5821,IT_Tech,48506.59,,Won,2026-06-13 11:55:49.389877968
OPP-5822,health-care,70361.21,78.0,Lost,2026-06-13 18:12:01.584316864
OPP-5823,health-care,55653.32,62.0,Won,2026-06-14 00:28:13.778755744
OPP-5824,Finance,134507.7,73.0,Lost,2026-06-14 06:44:25.973194640
OPP-5825,IT_Tech,39883.97,52.0,Won,2026-06-14 13:00:38.167633520
OPP-5826,Finance,75468.79,67.0,Lost,2026-06-14 19:16:50.362072416
OPP-5827,IT_Tech,53632.7,77.0,Won,2026-06-15 01:33:02.556511296
OPP-5828,health-care,,80.0,Lost,2026-06-15 07:49:14.750950192
OPP-5829,Finance,187420.75,61.0,Lost,2026-06-15 14:05:26.945389072
OPP-5830,Retail,9008.97,62.0,Lost,2026-06-15 20:21:39.139827968
OPP-5831,Retail,18554.44,75.0,Lost,2026-06-16 02:37:51.334266848
OPP-5832,Finance,172870.79,82.0,Lost,2026-06-16 08:54:03.528705744
OPP-5833,IT_Tech,18239.64,61.0,Lost,2026-06-16 15:10:15.723144624
OPP-5834,Finance,59515.91,72.0,Lost,2026-06-16 21:26:27.917583520
OPP-5835,IT_Tech,64286.42,71.0,Won,2026-06-17 03:42:40.112022400
OPP-5836,health-care,146436.44,75.0,Lost,2026-06-17 09:58:52.306461296
OPP-5837,health-care,65979.72,79.0,Lost,2026-06-17 16:15:04.500900176
OPP-5838,IT_Tech,,98.0,Won,2026-06-17 22:31:16.695339072
OPP-5839,IT_Tech,58569.42,,Lost,2026-06-18 04:47:28.889777952
OPP-5840,Manufacturing,65629.11,73.0,Lost,2026-06-18 11:03:41.084216848
OPP-5841,Manufacturing,20285.64,,Lost,2026-06-18 17:19:53.278655728
OPP-5842,health-care,35512.92,65.0,Lost,2026-06-18 23:36:05.473094624
OPP-5843,IT_Tech,40644.89,87.0,Won,2026-06-19 05:52:17.667533504
OPP-5844,IT_Tech,49745.75,47.0,Won,2026-06-19 12:08:29.861972400
OPP-5845,health-care,61117.81,70.0,Won,2026-06-19 18:24:42.056411280
OPP-5846,Manufacturing,51003.37,85.0,Won,2026-06-20 00:40:54.250850176
OPP-5847,IT_Tech,25461.73,67.0,Lost,2026-06-20 06:57:06.445289056
OPP-5848,Retail,4640.85,49.0,Won,2026-06-20 13:13:18.639727952
OPP-5849,IT_Tech,29379.41,77.0,Lost,2026-06-20 19:29:30.834166832
OPP-5850,Manufacturing,37482.0,84.0,Lost,2026-06-21 01:45:43.028605728
OPP-5851,health-care,61975.6,79.0,Lost,2026-06-21 08:01:55.223044608
OPP-5852,Retail,7485.31,52.0,Won,2026-06-21 14:18:07.417483488
OPP-5853,health-care,24602.68,76.0,Won,2026-06-21 20:34:19.611922384
OPP-5854,Finance,53720.33,71.0,Lost,2026-06-22 02:50:31.806361264
OPP-5855,IT_Tech,56887.33,85.0,Won,2026-06-22 09:06:44.000800160
OPP-5856,IT_Tech,68056.85,95.0,Lost,2026-06-22 15:22:56.195239040
OPP-5857,Manufacturing,65765.9,46.0,Lost,2026-06-22 21:39:08.389677936
OPP-5858,Manufacturing,24150.13,71.0,Won,2026-06-23 03:55:20.584116816
OPP-5859,Manufacturing,20397.08,48.0,Lost,2026-06-23 10:11:32.778555712
OPP-5860,Finance,98516.64,109.0,Lost,2026-06-23 16:27:44.972994592
OPP-5861,Retail,18353.03,63.0,Lost,2026-06-23 22:43:57.167433488
OPP-5862,IT_Tech,44359.62,83.0,Won,2026-06-24 05:00:09.361872368
OPP-5863,health-care,,69.0,Lost,2026-06-24 11:16:21.556311264
OPP-5864,health-care,43471.87,65.0,Won,2026-06-24 17:32:33.750750144
OPP-5865,Finance,71839.28,67.0,Won,2026-06-24 23:48:45.945189040
OPP-5866,health-care,97961.61,99.0,Lost,2026-06-25 06:04:58.139627920
OPP-5867,IT_Tech,53297.98,87.0,Won,2026-06-25 12:21:10.334066816
OPP-5868,Finance,,102.0,Lost,2026-06-25 18:37:22.528505696
OPP-5869,Retail,15762.55,68.0,Won,2026-06-26 00:53:34.722944592
OPP-5870,health-care,76950.63,82.0,Lost,2026-06-26 07:09:46.917383472
OPP-5871,IT_Tech,51164.93,72.0,Lost,2026-06-26 13:25:59.111822368
OPP-5872,IT_Tech,42464.89,71.0,Lost,2026-06-26 19:42:11.306261248
OPP-5873,IT_Tech,37528.98,61.0,Lost,2026-06-27 01:58:23.500700144
OPP-5874,IT_Tech,31755.32,73.0,Won,2026-06-27 08:14:35.695139024
OPP-5875,Finance,76785.79,69.0,Lost,2026-06-27 14:30:47.889577920
OPP-5876,Finance,97807.33,85.0,Lost,2026-06-27 20:47:00.084016800
OPP-5877,Finance,85861.02,81.0,Lost,2026-06-28 03:03:12.278455696
OPP-5878,health-care,91903.63,83.0,Lost,2026-06-28 09:19:24.472894576
OPP-5879,Retail,26143.63,91.0,Lost,2026-06-28 15:35:36.667333472
OPP-5880,IT_Tech,41464.05,73.0,Won,2026-06-28 21:51:48.861772352
OPP-5881,health-care,49543.23,84.0,Lost,2026-06-29 04:08:01.056211248
OPP-5882,Retail,20781.19,94.0,Lost,2026-06-29 10:24:13.250650128
OPP-5883,IT_Tech,18341.12,84.0,Won,2026-06-29 16:40:25.445089024
OPP-5884,IT_Tech,21147.85,83.0,Lost,2026-06-29 22:56:37.639527904
OPP-5885,Manufacturing,42955.66,70.0,Won,2026-06-30 05:12:49.833966800
OPP-5886,health-care,99691.73,83.0,Lost,2026-06-30 11:29:02.028405680
OPP-5887,Finance,,57.0,Lost,2026-06-30 17:45:14.222844560
OPP-5888,IT_Tech,29989.16,78.0,Lost,2026-07-01 00:01:26.417283456
OPP-5889,Finance,50835.47,79.0,Lost,2026-07-01 06:17:38.611722336
